y,savannah,grassland,tundra,plains,prairie,desert,swamp,marsh,arctic
51,0.000000,0.181364,0.028773,0.241271,0.326667,0.164942,0.000000,0.056983,0.000000
52,0.000000,0.142360,0.035916,0.277717,0.340883,0.161104,0.000000,0.042021,0.000000
53,0.000000,0.103182,0.039390,0.312624,0.358732,0.160727,0.000000,0.025346,0.000000
54,0.000000,0.102930,0.069004,0.341815,0.340462,0.121382,0.000000,0.024407,0.000000
55,0.000000,0.104656,0.097527,0.365903,0.320264,0.084781,0.000000,0.026869,0.000000
56,0.000000,0.113535,0.119461,0.384762,0.302806,0.049855,0.000000,0.029581,0.000000
57,0.000000,0.118963,0.143569,0.408189,0.286747,0.011775,0.000000,0.030757,0.000000
58,0.000000,0.103660,0.159614,0.432044,0.269037,0.008760,0.000000,0.026885,0.000000
59,0.000000,0.082919,0.177726,0.454696,0.257909,0.005331,0.000000,0.021420,0.000000
60,0.000000,0.069457,0.193143,0.481126,0.237267,0.002695,0.000000,0.016312,0.000000
61,0.000000,0.050918,0.202781,0.504921,0.230844,0.000000,0.000000,0.010536,0.000000
62,0.000000,0.052463,0.203900,0.505031,0.229091,0.000000,0.000000,0.009515,0.000000
63,0.000000,0.052702,0.203844,0.501110,0.232553,0.000000,0.000000,0.009791,0.000000
64,0.000000,0.053062,0.194351,0.501624,0.241457,0.000000,0.000000,0.009505,0.000000
65,0.000000,0.057656,0.175307,0.495167,0.261275,0.000000,0.000000,0.010595,0.000000
66,0.000000,0.054730,0.156467,0.467517,0.312127,0.000000,0.000000,0.009159,0.000000
66,0.000000,0.054730,0.156467,0.467517,0.312127,0.000000,0.000000,0.009159,0.000000
66,0.000000,0.054730,0.156467,0.467517,0.312127,0.000000,0.000000,0.009159,0.000000
66,0.000000,0.054730,0.156467,0.467517,0.312127,0.000000,0.000000,0.009159,0.000000
66,0.000000,0.054730,0.156467,0.467517,0.312127,0.000000,0.000000,0.009159,0.000000
