y,savannah,grassland,tundra,plains,prairie,desert,swamp,marsh
57,0.000000,0.058801,0.197903,0.454872,0.238772,0.036257,0.000000,0.013395
58,0.000000,0.050213,0.221906,0.468654,0.222799,0.025528,0.000000,0.010899
59,0.000000,0.043175,0.243011,0.479004,0.208228,0.017684,0.000000,0.008899
60,0.000000,0.037482,0.260632,0.487027,0.195463,0.012086,0.000000,0.007310
61,0.000000,0.032931,0.274395,0.493738,0.184711,0.008168,0.000000,0.006056
62,0.000000,0.029334,0.284094,0.499991,0.176042,0.005469,0.000000,0.005069
63,0.000000,0.026528,0.289652,0.506452,0.169443,0.003632,0.000000,0.004293
64,0.000000,0.024379,0.291084,0.513601,0.164860,0.002396,0.000000,0.003681
65,0.000000,0.022778,0.288484,0.521744,0.162226,0.001570,0.000000,0.003199
66,0.000000,0.021642,0.282012,0.531024,0.161483,0.001022,0.000000,0.002816
67,0.000000,0.020909,0.271897,0.541435,0.162585,0.000661,0.000000,0.002513
68,0.000000,0.020531,0.258444,0.552823,0.165507,0.000425,0.000000,0.002271
69,0.000000,0.020478,0.242039,0.564894,0.170241,0.000271,0.000000,0.002077
70,0.000000,0.020732,0.223159,0.577218,0.176798,0.000171,0.000000,0.001922
